,HY,2888,2016/09/02 06:35,2016/09/02 08:00,,,,,,NAP_MXP,HY,AIRCRAFT_A380-800_1
,HY,1404,2016/09/02 06:35,2016/09/02 08:15,,,,,,BCN_GVA,HY,AIRCRAFT_A380-800_1
,HY,1425,2016/09/02 06:35,2016/09/02 08:35,,,,,,GVA_ALC,HY,AIRCRAFT_A380-800_1
,HY,1501,2016/09/02 06:35,2016/09/02 07:55,,,,,,GVA_OLB,HY,AIRCRAFT_A380-800_1
,HY,3931,2016/09/02 06:35,2016/09/02 08:05,,,,,,CDG_LIN,HY,AIRCRAFT_A380-800_1
,HY,3759,2016/09/02 06:35,2016/09/02 08:10,,,,,,CDG_LIS,HY,AIRCRAFT_A380-800_1
,HY,1301,2016/09/02 06:40,2016/09/02 07:55,,,,,,GVA_BIA,HY,AIRCRAFT_A380-800_1
,HY,8621,2016/09/02 05:40,2016/09/02 09:00,,,,,,LGW_PMI,HY,AIRCRAFT_A380-800_1
,HY,5081,2016/09/02 05:45,2016/09/02 11:25,,,,,,LGW_ATH,HY,AIRCRAFT_A380-800_1
,HY,5163,2016/09/02 05:45,2016/09/02 09:30,,,,,,LGW_LEI,HY,AIRCRAFT_A380-800_1
,HY,2931,2016/09/02 06:45,2016/09/02 08:05,,,,,,MXP_SPU,HY,AIRCRAFT_A380-800_1
,HY,4855,2016/09/02 06:45,2016/09/02 08:55,,,,,,NAP_PRG,HY,AIRCRAFT_A380-800_1
,HY,8601,2016/09/02 05:45,2016/09/02 09:35,,,,,,LGW_AGP,HY,AIRCRAFT_A380-800_1
,HY,1229,2016/09/02 06:45,2016/09/02 08:55,,,,,,BSL_CTA,HY,AIRCRAFT_A380-800_1
,HY,3903,2016/09/02 06:45,2016/09/02 08:55,,,,,,CDG_MAD,HY,AIRCRAFT_A380-800_1
,HY,3792,2016/09/02 06:45,2016/09/02 08:30,,,,,,VCE_CDG,HY,AIRCRAFT_A380-800_1
,HY,5243,2016/09/02 05:50,2016/09/02 09:40,,,,,,LGW_PMO,HY,AIRCRAFT_A380-800_1
,HY,8747,2016/09/02 05:50,2016/09/02 11:20,,,,,,LGW_ZTH,HY,AIRCRAFT_A380-800_1
,HY,993,2016/09/02 06:50,2016/09/02 08:05,,,,,,NAP_VCE,HY,AIRCRAFT_A380-800_1
,HY,1305,2016/09/02 06:50,2016/09/02 08:00,,,,,,GVA_AJA,HY,AIRCRAFT_A380-800_1
,HY,8659,2016/09/02 05:50,2016/09/02 09:20,,,,,,LGW_ALC,HY,AIRCRAFT_A380-800_1
,HY,1679,2016/09/02 06:50,2016/09/02 08:30,,,,,,NCE_LIL,HY,AIRCRAFT_A380-800_1
,HY,6173,2016/09/02 05:50,2016/09/02 10:05,,,,,,BRS_CTA,HY,AIRCRAFT_A380-800_1
,HY,2778,2016/09/02 06:50,2016/09/02 08:20,,,,,,CDG_MXP,HY,AIRCRAFT_A380-800_1
,HY,2733,2016/09/02 06:50,2016/09/02 09:25,,,,,,MXP_AGP,HY,AIRCRAFT_A380-800_1
,HY,4023,2016/09/02 06:50,2016/09/02 08:10,,,,,,ORY_TLS,HY,AIRCRAFT_A380-800_1
,HY,5091,2016/09/02 05:55,2016/09/02 11:10,,,,,,LGW_SKG,HY,AIRCRAFT_A380-800_1
,HY,5282,2016/09/02 06:55,2016/09/02 07:45,,,,,,LIN_LGW,HY,AIRCRAFT_A380-800_1
,HY,8751,2016/09/02 05:55,2016/09/02 11:05,,,,,,LGW_CFU,HY,AIRCRAFT_A380-800_1
,HY,5262,2016/09/02 06:55,2016/09/02 08:05,,,,,,VCE_LGW,HY,AIRCRAFT_A380-800_1
,HY,990,2016/09/02 06:55,2016/09/02 08:05,,,,,,VCE_NAP,HY,AIRCRAFT_A380-800_1
,HY,6939,2016/09/02 06:00,2016/09/02 09:40,,,,,,EDI_KRK,HY,AIRCRAFT_A380-800_1
,HY,8463,2016/09/02 07:00,2016/09/02 07:30,,,,,,GVA_LGW,HY,AIRCRAFT_A380-800_1
,HY,8529,2016/09/02 06:00,2016/09/02 09:35,,,,,,LGW_NAP,HY,AIRCRAFT_A380-800_1
,HY,8589,2016/09/02 06:00,2016/09/02 09:10,,,,,,LGW_SCQ,HY,AIRCRAFT_A380-800_1
,HY,8973,2016/09/02 06:00,2016/09/02 11:00,,,,,,LGW_SOF,HY,AIRCRAFT_A380-800_1
,HY,7179,2016/09/02 06:00,2016/09/02 09:55,,,,,,LPL_AGP,HY,AIRCRAFT_A380-800_1
,HY,2153,2016/09/02 06:00,2016/09/02 08:10,,,,,,LTN_AMS,HY,AIRCRAFT_A380-800_1
,HY,2271,2016/09/02 06:00,2016/09/02 09:25,,,,,,LTN_PMI,HY,AIRCRAFT_A380-800_1
,HY,2431,2016/09/02 06:00,2016/09/02 08:20,,,,,,LTN_CDG,HY,AIRCRAFT_A380-800_1
,HY,2255,2016/09/02 06:00,2016/09/02 09:25,,,,,,LTN_MAH,HY,AIRCRAFT_A380-800_1
,HY,2101,2016/09/02 06:00,2016/09/02 08:45,,,,,,LTN_SXF,HY,AIRCRAFT_A380-800_1
,HY,5474,2016/09/02 07:00,2016/09/02 08:20,,,,,,MAD_LGW,HY,AIRCRAFT_A380-800_1
,HY,4302,2016/09/02 07:00,2016/09/02 08:10,,,,,,BOD_LYS,HY,AIRCRAFT_A380-800_1
,HY,2959,2016/09/02 07:00,2016/09/02 10:40,,,,,,MXP_JTR,HY,AIRCRAFT_A380-800_1
,HY,2805,2016/09/02 07:00,2016/09/02 08:40,,,,,,MXP_PMO,HY,AIRCRAFT_A380-800_1
,HY,2901,2016/09/02 07:00,2016/09/02 08:15,,,,,,MXP_OLB,HY,AIRCRAFT_A380-800_1
,HY,2861,2016/09/02 07:00,2016/09/02 08:45,,,,,,MXP_SUF,HY,AIRCRAFT_A380-800_1
,HY,4561,2016/09/02 07:00,2016/09/02 08:30,,,,,,SXF_AMS,HY,AIRCRAFT_A380-800_1
,HY,1443,2016/09/02 07:00,2016/09/02 08:35,,,,,,GVA_LIS,HY,AIRCRAFT_A380-800_1
,HY,8681,2016/09/02 06:00,2016/09/02 10:15,,,,,,LGW_ACE,HY,AIRCRAFT_A380-800_1
,HY,8915,2016/09/02 06:00,2016/09/02 08:50,,,,,,LGW_FAO,HY,AIRCRAFT_A380-800_1
,HY,1673,2016/09/02 07:00,2016/09/02 08:40,,,,,,NCE_NTE,HY,AIRCRAFT_A380-800_1
,HY,3043,2016/09/02 06:00,2016/09/02 09:30,,,,,,STN_IBZ,HY,AIRCRAFT_A380-800_1
,HY,8430,2016/09/02 07:00,2016/09/02 07:30,,,,,,BSL_LGW,HY,AIRCRAFT_A380-800_1
,HY,3955,2016/09/02 07:00,2016/09/02 09:30,,,,,,CDG_AGP,HY,AIRCRAFT_A380-800_1
,HY,3701,2016/09/02 07:00,2016/09/02 08:25,,,,,,CDG_BIQ,HY,AIRCRAFT_A380-800_1
,HY,4301,2016/09/02 07:00,2016/09/02 08:10,,,,,,LYS_BOD,HY,AIRCRAFT_A380-800_1
,HY,1839,2016/09/02 06:00,2016/09/02 11:30,,,,,,MAN_SKG,HY,AIRCRAFT_A380-800_1
,HY,6427,2016/09/02 06:00,2016/09/02 09:50,,,,,,NCL_PMI,HY,AIRCRAFT_A380-800_1
,HY,1132,2016/09/02 06:00,2016/09/02 09:25,,,,,,OPO_BSL,HY,AIRCRAFT_A380-800_1
,HY,4061,2016/09/02 07:00,2016/09/02 08:30,,,,,,ORY_NCE,HY,AIRCRAFT_A380-800_1
,HY,8868,2016/09/02 07:05,2016/09/02 07:20,,,,,,AMS_LGW,HY,AIRCRAFT_A380-800_1
,HY,7925,2016/09/02 07:05,2016/09/02 09:05,,,,,,AMS_NCE,HY,AIRCRAFT_A380-800_1
,HY,7133,2016/09/02 06:05,2016/09/02 09:45,,,,,,LPL_MAH,HY,AIRCRAFT_A380-800_1
,HY,2653,2016/09/02 07:05,2016/09/02 09:10,,,,,,MXP_CPH,HY,AIRCRAFT_A380-800_1
,HY,2831,2016/09/02 07:05,2016/09/02 08:35,,,,,,MXP_BRI,HY,AIRCRAFT_A380-800_1
,HY,1076,2016/09/02 07:05,2016/09/02 09:00,,,,,,BCN_BSL,HY,AIRCRAFT_A380-800_1
,HY,1525,2016/09/02 07:05,2016/09/02 12:10,,,,,,GVA_TLV,HY,AIRCRAFT_A380-800_1
,HY,6051,2016/09/02 06:05,2016/09/02 09:45,,,,,,BRS_AGP,HY,AIRCRAFT_A380-800_1
,HY,6039,2016/09/02 06:05,2016/09/02 09:25,,,,,,BRS_PMI,HY,AIRCRAFT_A380-800_1
,HY,4415,2016/09/02 07:05,2016/09/02 08:25,,,,,,LYS_BCN,HY,AIRCRAFT_A380-800_1
,HY,4351,2016/09/02 07:05,2016/09/02 08:25,,,,,,LYS_NTE,HY,AIRCRAFT_A380-800_1
,HY,4261,2016/09/02 07:05,2016/09/02 08:45,,,,,,ORY_SXF,HY,AIRCRAFT_A380-800_1
,HY,5332,2016/09/02 07:05,2016/09/02 07:55,,,,,,TLS_LGW,HY,AIRCRAFT_A380-800_1
,HY,5408,2016/09/02 07:05,2016/09/02 08:10,,,,,,SXF_LGW,HY,AIRCRAFT_A380-800_1
,HY,6993,2016/09/02 06:10,2016/09/02 10:05,,,,,,EDI_MAD,HY,AIRCRAFT_A380-800_1
,HY,6961,2016/09/02 06:10,2016/09/02 09:30,,,,,,EDI_PRG,HY,AIRCRAFT_A380-800_1
,HY,8393,2016/09/02 06:10,2016/09/02 09:35,,,,,,LGW_SPU,HY,AIRCRAFT_A380-800_1
,HY,7141,2016/09/02 06:10,2016/09/02 09:45,,,,,,LPL_PMI,HY,AIRCRAFT_A380-800_1
,HY,2223,2016/09/02 06:10,2016/09/02 09:45,,,,,,LTN_ALC,HY,AIRCRAFT_A380-800_1
,HY,2415,2016/09/02 06:10,2016/09/02 10:00,,,,,,LTN_NAP,HY,AIRCRAFT_A380-800_1
,HY,4521,2016/09/02 07:10,2016/09/02 10:45,,,,,,SXF_AGP,HY,AIRCRAFT_A380-800_1
,HY,8869,2016/09/02 06:10,2016/09/02 08:30,,,,,,LGW_AMS,HY,AIRCRAFT_A380-800_1
,HY,8349,2016/09/02 06:10,2016/09/02 09:10,,,,,,LGW_NCE,HY,AIRCRAFT_A380-800_1
,HY,3103,2016/09/02 06:10,2016/09/02 09:20,,,,,,STN_NCE,HY,AIRCRAFT_A380-800_1
,HY,3249,2016/09/02 06:10,2016/09/02 09:45,,,,,,STN_NAP,HY,AIRCRAFT_A380-800_1
,HY,8416,2016/09/02 07:10,2016/09/02 07:40,,,,,,LYS_LGW,HY,AIRCRAFT_A380-800_1
,HY,4333,2016/09/02 07:10,2016/09/02 08:15,,,,,,LYS_TLS,HY,AIRCRAFT_A380-800_1
,HY,4241,2016/09/02 07:10,2016/09/02 09:10,,,,,,ORY_FCO,HY,AIRCRAFT_A380-800_1
,HY,4654,2016/09/02 07:10,2016/09/02 08:45,,,,,,VCE_SXF,HY,AIRCRAFT_A380-800_1
,HY,1590,2016/09/02 07:10,2016/09/02 08:55,,,,,,SXF_GVA,HY,AIRCRAFT_A380-800_1
,HY,7975,2016/09/02 07:15,2016/09/02 09:35,,,,,,AMS_FCO,HY,AIRCRAFT_A380-800_1
,HY,830,2016/09/02 06:15,2016/09/02 07:40,,,,,,BFS_LGW,HY,AIRCRAFT_A380-800_1
,HY,252,2016/09/02 06:15,2016/09/02 07:25,,,,,,BFS_STN,HY,AIRCRAFT_A380-800_1
,HY,2985,2016/09/02 07:15,2016/09/02 08:50,,,,,,MXP_MAH,HY,AIRCRAFT_A380-800_1
,HY,4672,2016/09/02 07:15,2016/09/02 08:55,,,,,,MXP_SXF,HY,AIRCRAFT_A380-800_1
,HY,1179,2016/09/02 07:15,2016/09/02 09:40,,,,,,BSL_SCQ,HY,AIRCRAFT_A380-800_1
,HY,8322,2016/09/02 07:15,2016/09/02 07:30,,,,,,CDG_LGW,HY,AIRCRAFT_A380-800_1
,HY,7651,2016/09/02 06:15,2016/09/02 10:55,,,,,,LIS_SXF,HY,AIRCRAFT_A380-800_1
,HY,4371,2016/09/02 07:15,2016/09/02 09:05,,,,,,LYS_SXF,HY,AIRCRAFT_A380-800_1
,HY,1923,2016/09/02 06:15,2016/09/02 10:15,,,,,,MAN_AGP,HY,AIRCRAFT_A380-800_1
,HY,2605,2016/09/02 07:15,2016/09/02 10:45,,,,,,MXP_ATH,HY,AIRCRAFT_A380-800_1
,HY,4201,2016/09/02 07:15,2016/09/02 09:35,,,,,,ORY_PMO,HY,AIRCRAFT_A380-800_1
,HY,4291,2016/09/02 07:15,2016/09/02 08:50,,,,,,ORY_VCE,HY,AIRCRAFT_A380-800_1
,HY,1750,2016/09/02 07:20,2016/09/02 09:15,,,,,,AMS_TLS,HY,AIRCRAFT_A380-800_1
,HY,5381,2016/09/02 06:20,2016/09/02 09:10,,,,,,LGW_MUC,HY,AIRCRAFT_A380-800_1
,HY,5223,2016/09/02 06:20,2016/09/02 09:40,,,,,,LGW_VLC,HY,AIRCRAFT_A380-800_1
,HY,7001,2016/09/02 06:20,2016/09/02 08:50,,,,,,LPL_AMS,HY,AIRCRAFT_A380-800_1
,HY,4525,2016/09/02 07:20,2016/09/02 09:55,,,,,,SXF_BCN,HY,AIRCRAFT_A380-800_1
,HY,8570,2016/09/02 07:20,2016/09/02 08:40,,,,,,BCN_LGW,HY,AIRCRAFT_A380-800_1
,HY,1991,2016/09/02 06:20,2016/09/02 12:05,,,,,,MAN_EFL,HY,AIRCRAFT_A380-800_1
,HY,7585,2016/09/02 06:20,2016/09/02 08:25,,,,,,OPO_FNC,HY,AIRCRAFT_A380-800_1
,HY,1354,2016/09/02 07:25,2016/09/02 08:55,,,,,,AMS_GVA,HY,AIRCRAFT_A380-800_1
,HY,802,2016/09/02 06:25,2016/09/02 07:55,,,,,,EDI_LGW,HY,AIRCRAFT_A380-800_1
,HY,8823,2016/09/02 06:25,2016/09/02 10:35,,,,,,LGW_MLA,HY,AIRCRAFT_A380-800_1
,HY,8893,2016/09/02 06:25,2016/09/02 10:05,,,,,,LGW_RAK,HY,AIRCRAFT_A380-800_1
,HY,8385,2016/09/02 06:25,2016/09/02 11:55,,,,,,LGW_EFL,HY,AIRCRAFT_A380-800_1
,HY,2383,2016/09/02 06:25,2016/09/02 10:30,,,,,,LTN_CTA,HY,AIRCRAFT_A380-800_1
,HY,2741,2016/09/02 07:25,2016/09/02 09:10,,,,,,MXP_PMI,HY,AIRCRAFT_A380-800_1
,HY,3822,2016/09/02 07:25,2016/09/02 09:50,,,,,,NAP_CDG,HY,AIRCRAFT_A380-800_1
,HY,3025,2016/09/02 06:25,2016/09/02 10:05,,,,,,STN_DBV,HY,AIRCRAFT_A380-800_1
,HY,8462,2016/09/02 06:30,2016/09/02 09:05,,,,,,LGW_GVA,HY,AIRCRAFT_A380-800_1
,HY,8507,2016/09/02 06:30,2016/09/02 08:45,,,,,,LGW_KEF,HY,AIRCRAFT_A380-800_1
,HY,3991,2016/09/02 07:30,2016/09/02 09:05,,,,,,CDG_NCE,HY,AIRCRAFT_A380-800_1
,HY,5364,2016/09/02 07:30,2016/09/02 08:25,,,,,,CPH_LGW,HY,AIRCRAFT_A380-800_1
,HY,1997,2016/09/02 06:30,2016/09/02 10:55,,,,,,MAN_MLA,HY,AIRCRAFT_A380-800_1
,HY,8765,2016/09/02 06:35,2016/09/02 12:30,,,,,,LGW_JTR,HY,AIRCRAFT_A380-800_1
,HY,5201,2016/09/02 06:35,2016/09/02 09:55,,,,,,LGW_MAH,HY,AIRCRAFT_A380-800_1
,HY,5290,2016/09/02 07:35,2016/09/02 08:25,,,,,,MXP_LGW,HY,AIRCRAFT_A380-800_1
,HY,421,2016/09/02 06:35,2016/09/02 07:45,,,,,,BRS_EDI,HY,AIRCRAFT_A380-800_1
,HY,3915,2016/09/02 07:35,2016/09/02 09:20,,,,,,CDG_BCN,HY,AIRCRAFT_A380-800_1
,HY,4022,2016/09/02 07:35,2016/09/02 08:55,,,,,,TLS_ORY,HY,AIRCRAFT_A380-800_1
,HY,7361,2016/09/02 06:35,2016/09/02 09:30,,,,,,SEN_FAO,HY,AIRCRAFT_A380-800_1
,HY,5251,2016/09/02 06:40,2016/09/02 10:10,,,,,,LGW_FCO,HY,AIRCRAFT_A380-800_1
,HY,5407,2016/09/02 06:40,2016/09/02 09:35,,,,,,LGW_SXF,HY,AIRCRAFT_A380-800_1
,HY,2015,2016/09/02 06:40,2016/09/02 09:30,,,,,,LTN_FAO,HY,AIRCRAFT_A380-800_1
,HY,8716,2016/09/02 06:40,2016/09/02 09:20,,,,,,LIS_LGW,HY,AIRCRAFT_A380-800_1
,HY,1947,2016/09/02 06:40,2016/09/02 12:35,,,,,,MAN_ATH,HY,AIRCRAFT_A380-800_1
,HY,2365,2016/09/02 06:45,2016/09/02 09:30,,,,,,LTN_LIS,HY,AIRCRAFT_A380-800_1
,HY,6015,2016/09/02 06:45,2016/09/02 10:15,,,,,,BRS_MJV,HY,AIRCRAFT_A380-800_1
,HY,6189,2016/09/02 06:50,2016/09/02 10:00,,,,,,BRS_PSA,HY,AIRCRAFT_A380-800_1
,HY,5289,2016/09/02 06:55,2016/09/02 09:50,,,,,,LGW_MXP,HY,AIRCRAFT_A380-800_1
,HY,482,2016/09/02 07:00,2016/09/02 07:50,,,,,,EDI_BFS,HY,AIRCRAFT_A380-800_1
,HY,12,2016/09/02 07:00,2016/09/02 08:15,,,,,,EDI_LTN,HY,AIRCRAFT_A380-800_1
,HY,6983,2016/09/02 07:00,2016/09/02 09:45,,,,,,EDI_CPH,HY,AIRCRAFT_A380-800_1
,HY,462,2016/09/02 07:00,2016/09/02 07:45,,,,,,GLA_BFS,HY,AIRCRAFT_A380-800_1
,HY,882,2016/09/02 07:00,2016/09/02 08:25,,,,,,GLA_LGW,HY,AIRCRAFT_A380-800_1
,HY,66,2016/09/02 07:00,2016/09/02 08:10,,,,,,GLA_LTN,HY,AIRCRAFT_A380-800_1
,HY,8901,2016/09/02 07:00,2016/09/02 10:55,,,,,,LGW_GIB,HY,AIRCRAFT_A380-800_1
,HY,601,2016/09/02 07:00,2016/09/02 07:50,,,,,,LPL_BFS,HY,AIRCRAFT_A380-800_1
,HY,7253,2016/09/02 07:00,2016/09/02 10:30,,,,,,LPL_KRK,HY,AIRCRAFT_A380-800_1
,HY,1102,2016/09/02 08:00,2016/09/02 09:25,,,,,,BOD_BSL,HY,AIRCRAFT_A380-800_1
,HY,7611,2016/09/02 07:00,2016/09/02 09:20,,,,,,LIS_MAD,HY,AIRCRAFT_A380-800_1
,HY,6407,2016/09/02 07:00,2016/09/02 11:10,,,,,,NCL_AGP,HY,AIRCRAFT_A380-800_1
,HY,6755,2016/09/02 07:00,2016/09/02 11:05,,,,,,BFS_AGP,HY,AIRCRAFT_A380-800_1
,HY,862,2016/09/02 07:00,2016/09/02 08:40,,,,,,INV_LGW,HY,AIRCRAFT_A380-800_1
,HY,3001,2016/09/02 07:00,2016/09/02 09:05,,,,,,STN_AMS,HY,AIRCRAFT_A380-800_1
,HY,6071,2016/09/02 07:00,2016/09/02 10:30,,,,,,BRS_ALC,HY,AIRCRAFT_A380-800_1
,HY,6275,2016/09/02 07:00,2016/09/02 10:30,,,,,,BRS_KRK,HY,AIRCRAFT_A380-800_1
,HY,6253,2016/09/02 07:00,2016/09/02 09:30,,,,,,BRS_LIS,HY,AIRCRAFT_A380-800_1
,HY,1831,2016/09/02 07:00,2016/09/02 09:20,,,,,,MAN_AMS,HY,AIRCRAFT_A380-800_1
,HY,1897,2016/09/02 07:00,2016/09/02 10:05,,,,,,MAN_SXF,HY,AIRCRAFT_A380-800_1
,HY,1901,2016/09/02 07:00,2016/09/02 11:35,,,,,,MAN_TFS,HY,AIRCRAFT_A380-800_1
,HY,7581,2016/09/02 07:00,2016/09/02 10:40,,,,,,OPO_STR,HY,AIRCRAFT_A380-800_1
,HY,8495,2016/09/02 07:05,2016/09/02 09:25,,,,,,LGW_OPO,HY,AIRCRAFT_A380-800_1
,HY,5427,2016/09/02 07:05,2016/09/02 10:45,,,,,,LGW_DBV,HY,AIRCRAFT_A380-800_1
,HY,2263,2016/09/02 07:05,2016/09/02 10:15,,,,,,LTN_BCN,HY,AIRCRAFT_A380-800_1
,HY,183,2016/09/02 07:05,2016/09/02 08:20,,,,,,LTN_BFS,HY,AIRCRAFT_A380-800_1
,HY,2445,2016/09/02 07:05,2016/09/02 09:55,,,,,,LTN_CPH,HY,AIRCRAFT_A380-800_1
,HY,2083,2016/09/02 07:05,2016/09/02 14:05,,,,,,LTN_TLV,HY,AIRCRAFT_A380-800_1
,HY,5113,2016/09/02 07:05,2016/09/02 09:45,,,,,,LGW_ZRH,HY,AIRCRAFT_A380-800_1
,HY,3225,2016/09/02 07:05,2016/09/02 10:00,,,,,,STN_BIO,HY,AIRCRAFT_A380-800_1
,HY,3155,2016/09/02 07:05,2016/09/02 13:10,,,,,,STN_DLM,HY,AIRCRAFT_A380-800_1
,HY,6005,2016/09/02 07:05,2016/09/02 09:45,,,,,,BRS_FAO,HY,AIRCRAFT_A380-800_1
,HY,1925,2016/09/02 07:05,2016/09/02 09:35,,,,,,MAN_CDG,HY,AIRCRAFT_A380-800_1
,HY,7423,2016/09/02 07:05,2016/09/02 10:25,,,,,,SEN_PMI,HY,AIRCRAFT_A380-800_1
,HY,130,2016/09/02 07:10,2016/09/02 08:10,,,,,,BFS_MAN,HY,AIRCRAFT_A380-800_1
,HY,8447,2016/09/02 07:10,2016/09/02 10:10,,,,,,LGW_VRN,HY,AIRCRAFT_A380-800_1
,HY,8831,2016/09/02 07:10,2016/09/02 13:10,,,,,,LGW_BJV,HY,AIRCRAFT_A380-800_1
,HY,7203,2016/09/02 07:10,2016/09/02 10:25,,,,,,LPL_BCN,HY,AIRCRAFT_A380-800_1
,HY,7603,2016/09/02 07:10,2016/09/02 09:00,,,,,,LIS_FNC,HY,AIRCRAFT_A380-800_1
,HY,6671,2016/09/02 07:10,2016/09/02 10:45,,,,,,BFS_BCN,HY,AIRCRAFT_A380-800_1
,HY,8989,2016/09/02 07:10,2016/09/02 10:15,,,,,,LGW_BLQ,HY,AIRCRAFT_A380-800_1
,HY,6025,2016/09/02 07:10,2016/09/02 10:15,,,,,,BRS_BCN,HY,AIRCRAFT_A380-800_1
,HY,1042,2016/09/02 08:15,2016/09/02 09:35,,,,,,AMS_BSL,HY,AIRCRAFT_A380-800_1
,HY,5461,2016/09/02 07:15,2016/09/02 13:15,,,,,,LGW_HER,HY,AIRCRAFT_A380-800_1
,HY,8703,2016/09/02 07:15,2016/09/02 11:45,,,,,,LGW_TFS,HY,AIRCRAFT_A380-800_1
,HY,2403,2016/09/02 07:15,2016/09/02 11:05,,,,,,LTN_AGP,HY,AIRCRAFT_A380-800_1
,HY,2051,2016/09/02 07:15,2016/09/02 09:55,,,,,,LTN_GVA,HY,AIRCRAFT_A380-800_1
,HY,2121,2016/09/02 07:15,2016/09/02 10:20,,,,,,LTN_NCE,HY,AIRCRAFT_A380-800_1
,HY,1512,2016/09/02 08:15,2016/09/02 09:55,,,,,,PMI_GVA,HY,AIRCRAFT_A380-800_1
,HY,4632,2016/09/02 08:15,2016/09/02 09:50,,,,,,BSL_SXF,HY,AIRCRAFT_A380-800_1
,HY,1917,2016/09/02 07:15,2016/09/02 11:00,,,,,,MAN_ALC,HY,AIRCRAFT_A380-800_1
,HY,6915,2016/09/02 07:20,2016/09/02 10:30,,,,,,EDI_STR,HY,AIRCRAFT_A380-800_1
,HY,1062,2016/09/02 08:20,2016/09/02 10:05,,,,,,FCO_BSL,HY,AIRCRAFT_A380-800_1
,HY,5365,2016/09/02 07:20,2016/09/02 10:15,,,,,,LGW_CPH,HY,AIRCRAFT_A380-800_1
